   1.920000000000E-002   0.000000000000E+000   4.458815537295E-005   1.920000000000E-002  -1.174378952850E+001  -1.174378952850E+001  -2.486898871650E-001  -2.486898871650E-001   2.486898871650E-001   2.195240594370E-002   3.027601024704E+000
   2.000000000000E-002   0.000000000000E+000   5.981423845864E-008   2.000000000000E-002  -4.301310509772E-001  -4.301310509772E-001  -1.133107779530E-015  -1.131248514185E-015   1.131248514185E-015   2.195240594370E-002   4.061474356464E-003
   2.080000000000E-002   0.000000000000E+000   3.848545317906E-005   2.080000000000E-002   1.091055414239E+001   1.091055414239E+001   2.486898871650E-001   2.486898871650E-001  -2.486898871650E-001   2.195240594370E-002   2.613218611681E+000
   2.160000000000E-002   0.000000000000E+000   1.503590824908E-004   2.160000000000E-002   2.156568909277E+001   2.156568909277E+001   4.817536741020E-001   4.817536741020E-001  -4.817536741020E-001   2.195240594370E-002   1.020960181947E+001
   2.240000000000E-002   0.000000000000E+000   3.080046609232E-004   2.240000000000E-002   3.086577248440E+001   3.086577248440E+001   6.845471059290E-001   6.845471059290E-001  -6.845471059290E-001   2.195240594370E-002   2.091396738046E+001
   2.320000000000E-002   0.000000000000E+000   4.724227785308E-004   2.320000000000E-002   3.822644587444E+001   3.822644587444E+001   8.443279255020E-001   8.443279255020E-001  -8.443279255020E-001   2.195240594370E-002   3.207819826610E+001
   2.400000000000E-002   0.000000000000E+000   6.029385896581E-004   2.400000000000E-002   4.318521108317E+001   4.318521108317E+001   9.510565162950E-001   9.510565162950E-001  -9.510565162950E-001   2.195240594370E-002   4.094041291042E+001
   2.480000000000E-002   0.000000000000E+000   6.672642263349E-004   2.480000000000E-002   4.543049065545E+001   4.543049065545E+001   9.980267284280E-001   9.980267284280E-001  -9.980267284280E-001   2.195240594370E-002   4.530821781036E+001
   2.560000000000E-002   0.000000000000E+000   6.494863854443E-004   2.560000000000E-002   4.482120541822E+001   4.482120541822E+001   9.822872507290E-001   9.822872507290E-001  -9.822872507290E-001   2.195240594370E-002   4.410107638800E+001
   2.640000000000E-002   0.000000000000E+000   5.540030673074E-004   2.640000000000E-002   4.139563900366E+001   4.139563900366E+001   9.048270524660E-001   9.048270524660E-001  -9.048270524660E-001   2.195240594370E-002   3.761761930359E+001
   2.720000000000E-002   0.000000000000E+000   4.044355691672E-004   2.720000000000E-002   3.536903234801E+001   3.536903234801E+001   7.705132427760E-001   7.705132427760E-001  -7.705132427760E-001   2.195240594370E-002   2.746176722036E+001
   2.800000000000E-002   0.000000000000E+000   2.377848918275E-004   2.800000000000E-002   2.712005931170E+001   2.712005931170E+001   5.877852522920E-001   5.877852522920E-001  -5.877852522920E-001   2.195240594370E-002   1.614594226055E+001
   2.880000000000E-002   0.000000000000E+000   9.527818639609E-005   2.880000000000E-002   1.716703320829E+001   1.716703320829E+001   3.681245526850E-001   3.681245526850E-001  -3.681245526850E-001   2.195240594370E-002   6.469528338903E+000
   2.960000000000E-002   0.000000000000E+000   1.216970789306E-005   2.960000000000E-002   6.135339272421E+000   6.135339272421E+000   1.253332335640E-001   1.253332335640E-001  -1.253332335640E-001   2.195240594370E-002   8.263409817965E-001
   3.040000000000E-002   0.000000000000E+000   9.019383564298E-006   3.040000000000E-002  -5.281860594089E+000  -5.281860594089E+000  -1.253332335640E-001  -1.253332335640E-001   1.253332335640E-001   2.195240594370E-002   6.124293479526E-001
   3.120000000000E-002   0.000000000000E+000   8.660656156011E-005   3.120000000000E-002  -1.636718173420E+001  -1.636718173420E+001  -3.681245526850E-001  -3.681245526850E-001   3.681245526850E-001   2.195240594370E-002   5.880712317705E+000
   3.200000000000E-002   0.000000000000E+000   2.257372106151E-004   3.200000000000E-002  -2.642409265160E+001  -2.642409265160E+001  -5.877852522920E-001  -5.877852522920E-001   5.877852522920E-001   2.195240594370E-002   1.532788706901E+001
   3.280000000000E-002   0.000000000000E+000   3.919922669521E-004   3.280000000000E-002  -3.482068064675E+001  -3.482068064675E+001  -7.705132427760E-001  -7.705132427760E-001   7.705132427760E-001   2.195240594370E-002   2.661684878357E+001
   3.360000000000E-002   0.000000000000E+000   5.442424508142E-004   3.360000000000E-002  -4.102935721533E+001  -4.102935721533E+001  -9.048270524660E-001  -9.048270524660E-001   9.048270524660E-001   2.195240594370E-002   3.695485915463E+001
   3.440000000000E-002   0.000000000000E+000   6.448231007906E-004   3.440000000000E-002  -4.466000837467E+001  -4.466000837467E+001  -9.822872507290E-001  -9.822872507290E-001   9.822872507290E-001   2.195240594370E-002   4.378443253319E+001
   3.520000000000E-002   0.000000000000E+000   6.688519078422E-004   3.520000000000E-002  -4.548450695976E+001  -4.548450695976E+001  -9.980267284280E-001  -9.980267284280E-001   9.980267284280E-001   2.195240594370E-002   4.541602370900E+001
   3.600000000000E-002   0.000000000000E+000   6.103844661330E-004   3.600000000000E-002  -4.345104669229E+001  -4.345104669229E+001  -9.510565162950E-001  -9.510565162950E-001   9.510565162950E-001   2.195240594370E-002   4.144599882346E+001
   3.680000000000E-002   0.000000000000E+000   4.838848396109E-004   3.680000000000E-002  -3.868739735937E+001  -3.868739735937E+001  -8.443279255020E-001  -8.443279255020E-001   8.443279255020E-001   2.195240594370E-002   3.285648899334E+001
   3.760000000000E-002   0.000000000000E+000   3.206473458316E-004   3.760000000000E-002  -3.149287656808E+001  -3.149287656808E+001  -6.845471059290E-001  -6.845471059290E-001   6.845471059290E-001   2.195240594370E-002   2.177242419401E+001
   3.840000000000E-002   0.000000000000E+000   1.610547598884E-004   3.840000000000E-002  -2.231954251930E+001  -2.231954251930E+001  -4.817536741020E-001  -4.817536741020E-001   4.817536741020E-001   2.195240594370E-002   1.093585397272E+001
   3.920000000000E-002   0.000000000000E+000   4.458815537295E-005   3.920000000000E-002  -1.174378952850E+001  -1.174378952850E+001  -2.486898871650E-001  -2.486898871650E-001   2.486898871650E-001   2.195240594370E-002   3.027601024704E+000
   4.000000000000E-002   0.000000000000E+000   5.981423845864E-008   4.000000000000E-002  -4.301310509771E-001  -4.301310509771E-001  -4.898587196590E-016  -4.881029284809E-016   4.881029284809E-016   2.195240594370E-002   4.061474356463E-003
